Brand,Model,Price,Rating,Link,Favori Number,Rush Delivery,Free Cargo,İşlemci Tipi,Ram (Sistem Belleği),SSD Kapasitesi,İşletim Sistemi,Ekran Kartı,Ekran Boyutu,Çözünürlük,Kullanım Amacı,Cihaz Ağırlığı,Ekran Yenileme Hızı,Ekran Kartı Tipi,Ekran Kartı Hafızası,İşlemci Modeli,İşlemci Nesli,İşlemci Çekirdek Sayısı,Hard Disk Kapasitesi,Dokunmatik Ekran,Panel Tipi,Ram (Sistem Belleği) Tipi,Renk,Garanti Tipi,Temel İşlemci Hızı (GHz),Maksimum İşlemci Hızı (GHz),Optik Sürücü Tipi,Bağlantılar,Klavye,Ekran Kartı Bellek Tipi,Çözünürlük Standartı,Garanti Süresi,Arttırılabilir Azami Bellek,Menşei,Kapasite,İşlemci Frekansı,Power Supply,HDMI,Şarjlı Kullanım Süresi,Soket Tipi,SSD Teknolojisi,Beden,Okula Dönüş,Ekran Kartı Gücü,Görüntü Kalitesi,Ekran Özelliği
ACER,"NH.QNBEY.001 I5-13420H 8gb 512SSD RTX4050 15.6"" FHD Fdos T. Bilgisayar",31.999 TL,0,https://www.trendyol.com/acer/nitro-v15-anv15-51s4-nh-qnbey-001-i5-13420h-8gb-512ssd-rtx4050-15-6-fhd-fdos-t-bilgisayar-p-870906123?boutiqueId=61&merchantId=749763,0,0,1,Intel Core i5,8 GB,512 GB,Free Dos,Nvidia GeForce RTX 4050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,6 GB,12450H,13. Nesil,8,HDD Yok,Yok,IPS,DDR5,Siyah,ACER Türkiye Garantili,2.1,4.6,,Ethernet,Q Türkçe (Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,32 GB,,,,,,,,,,,60W,,
LENOVO,"I5-1235u 8gb 512gb Ssd 15.6"" Fdos",16.999 TL,0,https://www.trendyol.com/lenovo/v15-82tt00a5tx-i5-1235u-8gb-512gb-ssd-15-6-fdos-p-794694555?boutiqueId=61&merchantId=1011169,109 kişi,1,1,Intel Core i5,,,Windows,Intel UHD Graphics 630,16 inç,1920 x 1280,Tasarım,Belirtilmemiş,144 Hz,Dahili,8 GB,11980HK,12. Nesil,8,1 TB,Yok,,DDR4,Gri,Resmi Distribütör Garantili,,,,Wi-Fi,Q Türkçe,DDR4,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
LENOVO,"512GB SSD RTX 3050 6GB (95W) 15.6"" 144Hz FHD Freedos 83DV00G5TRG2",39.799 TL,0,https://www.trendyol.com/lenovo/loq-i7-13650hx-32gb-512gb-ssd-rtx-3050-6gb-95w-15-6-144hz-fhd-freedos-83dv00g5trg2-p-883413748?boutiqueId=61&merchantId=104683,0,1,1,Intel Core i7,32 GB,512 GB,Free Dos,Nvidia GeForce RTX 3050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,6 GB,13650HX,13. Nesil,14,HDD Yok,Yok,IPS,DDR5,Siyah,Lenovo Türkiye Garantili,2.6,4.9,Yok,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,64 GB,,,,,,,,,,,,,
LENOVO,"Ideapad 1 15ALC7 AMD Ryzen 7 5700U 16 GB 1 TBSSD 15.6"" FHD Windows 10 Home 82R4006ETRAR26",20.799 TL,4.7,https://www.trendyol.com/lenovo/ideapad-1-15alc7-amd-ryzen-7-5700u-16-gb-1-tbssd-15-6-fhd-windows-10-home-82r4006etrar26-p-772598109?boutiqueId=61&merchantId=917738,660 kişi,1,1,AMD Ryzen 7,16 GB,1 TB,Windows,AMD Radeon Graphics,"15,6 inç",1920 x 1080,Ev - Okul,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,5700U,7. Nesil,16,HDD Yok,Yok,,DDR4,Gri,Lenovo Türkiye Garantili,1.8,4.3,,Bluetooth - HDMI,Q Türkçe (Aydınlatmasız),Dahili,Full HD (FHD),2 Yıl,16 GB,,,,,,,,,,,,,
ACER,Al14-51M-54Wh Intel i5-1235U 8GB RAM 512Gb SSD UHD Graphics 14'' FHD W11H Gümüş Not,20.999 TL,0,https://www.trendyol.com/acer/aspire-lite-al14-51m-54wh-intel-i5-1235u-8gb-ram-512gb-ssd-uhd-graphics-14-fhd-w11h-gumus-not-p-869947023?boutiqueId=61&merchantId=107870,0,0,1,Intel Core i5,8 GB,512 GB,Windows,Intel UHD Graphics,14 inç,1920 x 1080,Ofis - İş,2 - 4 kg,Belirtilmemiş,Dahili,Paylaşımlı,1235U,Belirtilmemiş,Belirtilmemiş,HDD Yok,Yok,,Birleşik Bellek,Gümüş,ACER Türkiye Garantili,,,,Bluetooth,Q Türkçe,Belirtilmemiş,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
ASUS,"UM5606WA-S16.R3600TT RyzenAI9 365 24GB 1TBSSD 16"" WQXGA+ Touch W11H Dizüstü Bilgisa",75.949 TL,0,https://www.trendyol.com/asus/zenbook-s16-um5606wa-s16-r3600tt-ryzenai9-365-24gb-1tbssd-16-wqxga-touch-w11h-dizustu-bilgisa-p-884872203?boutiqueId=61&merchantId=106664,0,1,1,AMD Ryzen 9,24 GB,1 TB,Windows,Dahili Ekran Kartı,16 inç,2880 x 1800,Ofis - İş,2 kg ve altı,120 Hz,Dahili,Paylaşımlı,Belirtilmemiş,3. Nesil,10,HDD Yok,Var,OLED,DDR5,Beyaz,İthalatçı Garantili,2,5.0,Yok,USB - Bluetooth - HDMI,Q İngilizce,Dahili,Dokunmatik,2 Yıl,,,,,,,,,,,,,,
ASUS,"X1504ZA-NJ018T1 Intel Core i5-1235U 8GB 512GB SSD 15.6"" FHD Freedos",19.999 TL,0,https://www.trendyol.com/asus/vivobook-15-x1504za-nj018t1-intel-core-i5-1235u-8gb-512gb-ssd-15-6-fhd-freedos-p-884170990?boutiqueId=61&merchantId=339221,0,1,1,Intel Core i5,8 GB,512 GB,Free Dos,Dahili Ekran Kartı,"15,6 inç",1920 x 1080,Ev - Okul,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1235U,12. Nesil,10,HDD Yok,Yok,TN,DDR4,Siyah,Lenovo Türkiye Garantili,1.3,4.4,Yok,HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),2 Yıl,40 GB,,,,,,3 Saat ve Altı,,,,,,,
ASUS,"FX507ZC4-HN205 i5-12500H 8GB 512SSD RTX3050 15.6"" FullHD FreeDOS Taşınabilir Bil",34.999 TL,0,https://www.trendyol.com/asus/tuf-gaming-f15-fx507zc4-hn205-i5-12500h-8gb-512ssd-rtx3050-15-6-fullhd-freedos-tasinabilir-bil-p-807790652?boutiqueId=61&merchantId=954456,0,1,1,Intel Core i5,8 GB,512 GB,Free Dos,Nvidia GeForce RTX 3050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,4 GB ve altı,12500H,12. Nesil,12+,HDD Yok,Yok,IPS,DDR4,Gri,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (RGB Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
LENOVO,"1355U 12gb Ram 256gb Ssd Freedos 15.6"" Full HD Freedos Notebook",24.249 TL,0,https://www.trendyol.com/lenovo/v15-g4-intel-core-i7-1355u-12gb-ram-256gb-ssd-freedos-15-6-full-hd-freedos-notebook-p-800059489?boutiqueId=61&merchantId=125175,0,1,1,Intel Core i7,12 GB,256 GB,Free Dos,Dahili Ekran Kartı,"15,6 inç",1920 x 1080,Ofis - İş,2 - 4 kg,Belirtilmemiş,Dahili,Paylaşımlı,1355U,13. Nesil,12+,HDD Yok,Yok,IPS,DDR4,KOYU GRİ-SİYAH,Lenovo Türkiye Garantili,3.7,5.0,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (RGB Aydınlatmalı),Belirtilmemiş,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
HP,i7-1355U 32GB 1TB SSD 14 Windows 11 Pro,55.979 TL,0,https://www.trendyol.com/hp/elitebook-840-g10-8a3u6ea-i7-1355u-32gb-1tb-ssd-14-windows-11-pro-p-790048373?boutiqueId=61&merchantId=105378,0,0,1,MediaTek P60T,36 GB,32 GB,Windows,Nvidia GeForce MX450,18 inç,4480 x 2520,Ev - Okul,2 kg ve altı,90 Hz,Harici,4 GB ve altı,4800HS,5. Nesil,10,500 GB,Yok,,LPDDR3,Gümüş,ACER Türkiye Garantili,,,,USB,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Ultra HD 4K (UHD),2 Yıl,,TR,,,,,,,,,,,,
ASUS,"TUF Gaming A15 FA506NF-HN050A22 Ryzen5 7535HS 32GB 512SSD RTX2050 15.6"" FullHD W11P Taşınabilir",31.999 TL,5.0,https://www.trendyol.com/asus/tuf-gaming-a15-fa506nf-hn050a22-ryzen5-7535hs-32gb-512ssd-rtx2050-15-6-fullhd-w11p-tasinabilir-p-825928447?boutiqueId=61&merchantId=122633,0,1,1,AMD Ryzen 5,32 GB,512 GB,Windows,Nvidia GeForce RTX 2050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,4 GB ve altı,7535HS,7. Nesil,6,HDD Yok,Yok,IPS,DDR5,Siyah,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (RGB Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
MONSTER,"Core i5 12450H 8GB RAM 500 GB SSD 6 GB RTX 4050 Windows 11 15,6"" FHD 144 Hz",38.199 TL,0,https://www.trendyol.com/monster/abra-a5-v20-4-7-intel-core-i5-12450h-8gb-ram-500-gb-ssd-6-gb-rtx-4050-windows-11-15-6-fhd-144-hz-p-760784342?boutiqueId=61&merchantId=105286,0,0,1,Intel Core i5,8 GB,500 GB,Windows,Nvidia GeForce RTX 4050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,6 GB,12450H,12. Nesil,8,HDD Yok,Yok,IPS,DDR4,Siyah,Monster Türkiye Garantili,2,4.4,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,128 GB,,,,,,3 Saat ve Altı,,,,,105W,,
CASPER,"X600.1270-DF00R-G-F Intel Core i7-12700H 32GB RAM 1TB NVMe SSD W11 Pro 15.6"" Laptop",29.999 TL,0,https://www.trendyol.com/casper/nirvana-x600-1270-df00r-g-f-intel-core-i7-12700h-32gb-ram-1tb-nvme-ssd-w11-pro-15-6-laptop-p-843750231?boutiqueId=61&merchantId=129813,0,0,1,Intel Core i7,32 GB,1 TB,Windows,Dahili Ekran Kartı,"15,6 inç",1920 x 1080,Ofis - İş,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,12700H,12. Nesil,14,HDD Yok,Yok,IPS,DDR4,Siyah,Casper Türkiye Garantili,,,Yok,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmasız),Dahili,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
HP,RAM 4TB SSD RTX4070/8GB 144Hz 16.1 FHD W11PRO 9J221EA & PER4 ÇANTA,"103.806,54 TL",0,https://www.trendyol.com/hp/victus-16-i7-14700hx-96gb-ram-4tb-ssd-rtx4070-8gb-144hz-16-1-fhd-w11pro-9j221ea-per4-canta-p-809057328?boutiqueId=61&merchantId=668896,0,0,1,Intel Core i7,96 GB,4 TB,Windows,Nvidia GeForce RTX 4070,"16,1 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,8 GB,14700HX,14. Nesil,20,HDD Yok,Yok,IPS,DDR5,Mavi,HP Türkiye Garantili,2.1,+5,,USB - Bluetooth - HDMI,Q Türkçe (RGB Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
ASUS,"16gb 1tb Ssd 120hz 16"" Wuxga W11h 8 Gb Rtx4060 Gaming K3605vv-n1070w","73.599,02 TL",0,https://www.trendyol.com/asus/vivobook-16x-i9-13900h-16gb-1tb-ssd-120hz-16-wuxga-w11h-8-gb-rtx4060-gaming-k3605vv-n1070w-p-880004094?boutiqueId=61&merchantId=114271,0,1,1,Intel Core i9,16 GB,1 TB,Windows,Nvidia GeForce RTX 4060,16 inç,1920 x 1200,Oyun,Belirtilmemiş,120 Hz,Harici,8 GB,13900H,13. Nesil,14,HDD Yok,Yok,IPS,DDR4,Siyah,Resmi Distribütör Garantili,2.6,5.0,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),GDDR6,WUXGA,2 Yıl,,,,,,,3 Saat ve Altı,,,,,,,
ASUS,"Fx507zc4-hn008w I7-12700h 16gb 512ssd Rtx3050 15.6"" Fullhd W11h Taşınabilir Bilg",44.999 TL,0,https://www.trendyol.com/asus/tuf-gaming-f15-fx507zc4-hn008w-i7-12700h-16gb-512ssd-rtx3050-15-6-fullhd-w11h-tasinabilir-bilg-p-721614228?boutiqueId=61&merchantId=954456,0,1,1,Intel Core i7,16 GB,512 GB,Windows,Nvidia GeForce RTX 3050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,4 GB ve altı,12700H,12. Nesil,14,HDD Yok,Yok,IPS,DDR4,Gri,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (RGB Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
ASUS,"Vivobook 15 Intel Core i3-1215U 20GB 1TB SSD W11Pro 15,6"" FHD F1502ZA-EJ1535 W23",16.999 TL,5.0,https://www.trendyol.com/asus/vivobook-15-intel-core-i3-1215u-20gb-1tb-ssd-w11pro-15-6-fhd-f1502za-ej1535-w23-p-824462393?boutiqueId=61&merchantId=593943,0,1,1,Intel Core i3,20 GB,1 TB,Windows,Intel UHD Graphics,"15,6 inç",1920 x 1080,Ev - Okul,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1215U,12. Nesil,6,HDD Yok,Yok,LED,DDR4,Gri,Resmi Distribütör Garantili,1.2,4.4,Yok,Wi-Fi,Q Türkçe,Dahili,Full HD (FHD),2 Yıl,,,,,,,4-6 Saat,,,,,,,
CASPER,Z100.1335-8V00T-S-Q Intel Core i5-1335U 8GB RAM 500GB NVME SSD Windows 11-Oniks Siyah,25.999 TL,0,https://www.trendyol.com/casper/nirvana-z100-1335-8v00t-s-q-intel-core-i5-1335u-8gb-ram-500gb-nvme-ssd-windows-11-oniks-siyah-p-806784431?boutiqueId=61&merchantId=624588,0,0,1,Intel Core i5,8 GB,500 GB,Windows,Dahili Ekran Kartı,14 inç,2560 x 1600,Ofis - İş,2 kg ve altı,Belirtilmemiş,Dahili,Paylaşımlı,1335U,13. Nesil,10,HDD Yok,Yok,IPS,LPDDR5,Siyah,Casper Türkiye Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,QHD,2 Yıl,,,,,,,,,,,,,,
ACER,"NH.QMZEY.005A1 i5-12450H 8GB 512SSD RTX2050 15.6"" FullHD W11H Taşınabilir Bilg",28.529 TL,0,https://www.trendyol.com/acer/nitro-5-an515-58-nh-qmzey-005a1-i5-12450h-8gb-512ssd-rtx2050-15-6-fullhd-w11h-tasinabilir-bilg-p-848793329?boutiqueId=61&merchantId=106664,0,1,1,Intel Core i5,8 GB,512 GB,Windows,Nvidia GeForce RTX 2050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,4 GB ve altı,12450H,12. Nesil,8,HDD Yok,Yok,IPS,DDR5,Siyah,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,64 GB,,,,,,,,,,,,,
ASUS,"F1502ZA-ET0550A2 i3-1215U 8GB 256SSD 15.6"" FHD FreeDOS Dizüstü Bilgisayar-CNT003",12.789 TL,0,https://www.trendyol.com/asus/vivobook-15-f1502za-et0550a2-i3-1215u-8gb-256ssd-15-6-fhd-freedos-dizustu-bilgisayar-cnt003-p-869561751?boutiqueId=61&merchantId=106664,171 kişi,1,1,Intel Core i3,8 GB,256 GB,Linux,Intel UHD Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1215U,12. Nesil,6,HDD Yok,Yok,TN,DDR4,Gri,Resmi Distribütör Garantili,1.2,4.4,Yok,USB - Bluetooth - HDMI,Q Türkçe,Dahili,Full HD (FHD),2 Yıl,64 GB,,,,,,,,,,,,,
HP,CORE i7 1355U-8GB RAM-512GB NVME-FDOS GÜMÜŞ,23.399 TL,0,https://www.trendyol.com/hp/hp-15-6-250-g10-968l4et-core-i7-1355u-8gb-ram-512gb-nvme-fdos-gumus-p-847338749?boutiqueId=61&merchantId=129660,0,1,1,Intel Core M,8 GB,256 GB,Free Dos,Intel Iris Pro Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 - 4 kg,60 Hz,Dahili,Paylaşımlı,1000M,13. Nesil,Belirtilmemiş,HDD Yok,Yok,,DDR4,Gri,Resmi Distribütör Garantili,,,,USB,Q Türkçe (Aydınlatmalı),GDDR5X,FHD+,2 Yıl,,,,,,,,,,,,,,
LENOVO,256GB SSD 15.6 FHD FreeDos 82R400VRTX-16256,12.479 TL,0,https://www.trendyol.com/lenovo/ryzen-5-5625u-16gb-256gb-ssd-15-6-fhd-freedos-82r400vrtx-16256-p-876817488?boutiqueId=61&merchantId=316311,0,0,1,AMD Ryzen 5,16 GB,256 GB,Free Dos,AMD Radeon Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 kg ve altı,Belirtilmemiş,Dahili,Paylaşımlı,5625U,5. Nesil,Belirtilmemiş,HDD Yok,Yok,TN,DDR4,Siyah,Lenovo Türkiye Garantili,,,Yok,HDMI,Q Türkçe,Dahili,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
LENOVO,"Loq 15ırx9 Intel Core I7 13650hx 8gb 512gb Ssd Rtx 3050 6gb (95W) 15.6"" 144hz Fhd Fdos 83dv00g5tr",35.999 TL,5.0,https://www.trendyol.com/lenovo/loq-15irx9-intel-core-i7-13650hx-8gb-512gb-ssd-rtx-3050-6gb-95w-15-6-144hz-fhd-fdos-83dv00g5tr-p-834793889?boutiqueId=61&merchantId=104683,0,1,1,Intel Core i7,8 GB,512 GB,Free Dos,Nvidia GeForce RTX 3050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,6 GB,13650HX,13. Nesil,14,HDD Yok,Yok,IPS,DDR5,Çok Renkli,Lenovo Türkiye Garantili,2.6,4.9,Yok,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,32 GB,,,,,,,,,,,,,
ASUS,Vivobook 15 Intel Core i5 1235U 8GB 256GB SSD Freedos FHD Taşınabilir Bilgisayar X1502ZA-EJ1644,16.995 TL,3.5,https://www.trendyol.com/asus/vivobook-15-intel-core-i5-1235u-8gb-256gb-ssd-freedos-fhd-tasinabilir-bilgisayar-x1502za-ej1644-p-782352241?boutiqueId=61&merchantId=338002,650 kişi,0,1,Intel Core i5,8 GB,256 GB,Free Dos,Intel XE Graphics,"15,6 inç",1920 x 1080,Ev - Okul,2 kg ve altı,60 Hz,Harici,4 GB ve altı,1260p,12. Nesil,8,256 GB,Yok,IPS,LPDDR3,Gri,Asus Türkiye Garantili,,,,USB,Q Türkçe (Aydınlatmasız),Dahili,Full HD (FHD),2 Yıl,64 GB,,,,,,6 Saat ve Üstü,,,,,,,
MSI,"Intel Core i5 13420H 16GB 512GB SSD RTX4050 Windows 10 Pro 15.6"" FHD",42.419 TL,0,https://www.trendyol.com/msi/cyborg-15-a13ve-1252xtrm2-intel-core-i5-13420h-16gb-512gb-ssd-rtx4050-windows-10-pro-15-6-fhd-p-886675179?boutiqueId=61&merchantId=127233,0,1,1,Intel Core i5,16 GB,512 GB,Windows,Nvidia GeForce RTX 4050,"15,6 inç",1920 x 1080,Oyun,2 kg ve altı,144 Hz,Harici,6 GB,13420H,13. Nesil,8,HDD Yok,Yok,TN,DDR5,Siyah,Resmi Distribütör Garantili,,,,HDMI,Q Türkçe + Numerik (Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,64 GB,,,,,,,,,,,,,
ASUS,"FX507ZC4-HN158-01 Intel Core I5 12500H 16GB 512GB SSD Rtx 3050 Fdos 15.6"" Fhd",33.999 TL,0,https://www.trendyol.com/asus/tuf-gaming-f15-fx507zc4-hn158-01-intel-core-i5-12500h-16gb-512gb-ssd-rtx-3050-fdos-15-6-fhd-p-798170703?boutiqueId=61&merchantId=954456,0,1,1,Intel Core i5,16 GB,512 GB,Free Dos,Nvidia GeForce RTX 3050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,4 GB ve altı,12500H,12. Nesil,12+,HDD Yok,Yok,IPS,DDR4,SİYAH,Asus Türkiye Garantili,2.5,4.5,,USB - Bluetooth - HDMI,Q Türkçe (RGB Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,95W,,
Toshiba,"Workstation W50-a-118, Core I7-4810mq Vpro 16gb  512gb Ssd K2100m","55.050,71 TL",0,https://www.trendyol.com/toshiba/toshiba-tecra-workstation-w50-a-118-core-i7-4810mq-vpro-16gb-512gb-ssd-k2100m-p-33413814?boutiqueId=61&merchantId=112319,0,1,1,Intel Core i7,16 GB,512 GB,Windows,Dahili Ekran Kartı,"15,6 inç",1920 x 1080,Ev - Okul,2 - 4 kg,Belirtilmemiş,Dahili,Paylaşımlı,Belirtilmemiş,Belirtilmemiş,Belirtilmemiş,HDD Yok,Yok,,DDR4,Siyah,Resmi Distribütör Garantili,,,,Bluetooth - USB,Q Türkçe,Belirtilmemiş,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
ASUS,"G834JYR-N6099A1 i9-14900HX 32GB 2TBSSD RTX4090 18"" QHD+ FreeDOS Dizüstü Bilg",175.719 TL,0,https://www.trendyol.com/asus/rog-strix-scar-g18-g834jyr-n6099a1-i9-14900hx-32gb-2tbssd-rtx4090-18-qhd-freedos-dizustu-bilg-p-884186338?boutiqueId=61&merchantId=106664,0,1,1,Intel Core i9,32 GB,2 TB,Linux,Nvidia GeForce RTX 4090,18 inç,2560 x 1600,Oyun,2 - 4 kg,240 Hz,Harici,16 GB,14900HX,14. Nesil,24,HDD Yok,Yok,IPS,DDR5,Siyah,Resmi Distribütör Garantili,2.2,+5,,USB - Bluetooth - HDMI,Q Türkçe (RGB Aydınlatmalı),GDDR6,WQXGA,2 Yıl,64 GB,TR,,,,,,,,,,,,
Dell,16GB 512GB SSD 14 FHD Ubuntu XCTOL345014EMEA-VP-UBU,25.839 TL,0,https://www.trendyol.com/dell/latitude-3450-i5-1335u-16gb-512gb-ssd-14-fhd-ubuntu-xctol345014emea-vp-ubu-p-855680348?boutiqueId=61&merchantId=105378,0,0,1,Intel Core i5,16 GB,512 GB,Windows,AMD Radeon R4,18 inç,1280 x 800,Ofis - İş,2 kg ve altı,Belirtilmemiş,Dahili,10 GB,9420E,5. Nesil,2,512 GB,Yok,SVA,DDR4,Siyah,HP Türkiye Garantili,4,1.4,Yok,USB,Q Türkçe,DDR,2.5K,2 Yıl,32 GB,AD,,,,,4-6 Saat,,,,,,,
LENOVO,"2TB SSD RTX 3050 6GB (95W) 15.6"" 144Hz FHD Freedos 83DV00HSTRN4",41.899 TL,0,https://www.trendyol.com/lenovo/loq-i7-13650hx-16gb-2tb-ssd-rtx-3050-6gb-95w-15-6-144hz-fhd-freedos-83dv00hstrn4-p-883414757?boutiqueId=61&merchantId=104683,0,1,1,Intel Core i7,16 GB,2 TB,Free Dos,Nvidia GeForce RTX 3050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,6 GB,13650HX,13. Nesil,16,HDD Yok,Yok,IPS,DDR5,Siyah,Lenovo Türkiye Garantili,2.6,4.9,Yok,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,64 GB,,,,,,6 Saat ve Üstü,,,,,,,
CASPER,"Nirvana C550.1235-8V00T-G-F Intel Core i5-1235U 8GB RAM 500GB NVMe SSD Windows 11 Home 15.6"" Laptop",19.199 TL,5.0,https://www.trendyol.com/casper/nirvana-c550-1235-8v00t-g-f-intel-core-i5-1235u-8gb-ram-500gb-nvme-ssd-windows-11-home-15-6-laptop-p-740918849?boutiqueId=61&merchantId=129813,186 kişi,0,1,Intel Core i5,8 GB,500 GB,Windows,Dahili Ekran Kartı,"15,6 inç",1920 x 1080,Ofis - İş,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1235U,12. Nesil,10,HDD Yok,Yok,IPS,DDR4,Gri,Casper Türkiye Garantili,,4.4,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
HP,"7P6L3EA08 i5-13500H 16GB 1TBSSD RTX4060 16.1"" FHD W11P Dizüstü Bilgisayar",49.899 TL,0,https://www.trendyol.com/hp/victus-16-r0035nt-7p6l3ea08-i5-13500h-16gb-1tbssd-rtx4060-16-1-fhd-w11p-dizustu-bilgisayar-p-886586762?boutiqueId=61&merchantId=106664,0,1,1,Intel Core i5,16 GB,1 TB,Windows,Nvidia GeForce RTX 4060,"16,1 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,8 GB,13500H,13. Nesil,12+,HDD Yok,Yok,IPS,DDR5,Koyu Gri,Resmi Distribütör Garantili,1.9,4.7,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,64 GB,TR,,,,,,,,,,,,
CASPER,"Nirvana X600.1235-BV00P-G-F Intel Core i5-1235U 16GB RAM 500GB NVMe SSD GEN4 W11 15.6"" Laptop",19.899 TL,3.9,https://www.trendyol.com/casper/nirvana-x600-1235-bv00p-g-f-intel-core-i5-1235u-16gb-ram-500gb-nvme-ssd-gen4-w11-15-6-laptop-p-786594617?boutiqueId=61&merchantId=1007811,189 kişi,1,1,Intel Core i5,16 GB,500 GB,Windows,Dahili Ekran Kartı,"15,6 inç",1920 x 1080,Ofis - İş,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1235U,12. Nesil,10,HDD Yok,Yok,,DDR4,Gri,Casper Türkiye Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe,Dahili,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
ASUS,8GB 512GB SSD 15.6  DOS Dizüstü Bilgisayar,19.999 TL,0,https://www.trendyol.com/asus/x1502za-ej1069-i5-1235u-8gb-512gb-ssd-15-6-dos-dizustu-bilgisayar-p-847490287?boutiqueId=61&merchantId=339221,0,1,1,MediaTek P60T,36 GB,32 GB,Windows,Intel XE Graphics,18 inç,4480 x 2520,Ev - Okul,2 kg ve altı,90 Hz,Harici,10 GB,4800HS,5. Nesil,10,500 GB,Yok,,LPDDR3,Gri,ACER Türkiye Garantili,,,,USB,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Ultra HD 4K (UHD),2 Yıl,,,,,,,,,,,,,,
